200,0.0,0.6182561836323962
200,0.5,0.5172539001580649
200,1.0,0.38765852972277126
500,0.0,0.5412930568951857
500,0.5,0.44137772765961636
500,1.0,0.45837277412335764
1000,0.0,0.6293143126464279
1000,0.5,0.46728715073429206
1000,1.0,0.42734582996035214
2000,0.0,0.6215546544871615
2000,0.5,0.38555384424103395
2000,1.0,0.37238918375562524
